The final lattice constant is 5.402847955783477
The final cohesive energy is -5.9596176861313195
5.195292 -5.869844
5.249979 -5.912464
5.304666 -5.940822
5.359354 -5.956060
5.414041 -5.959458
5.468728 -5.952102
5.523415 -5.934941
5.578103 -5.909161
5.632790 -5.875419
5.687477 -5.834701
5.742164 -5.787826
